rate_date,index_name,index_value
2026-01-01,BCI,5016.0
2026-01-01,BPI,2465.9
2026-01-01,BSI,1665.3
2026-01-02,BDI,3320.2
2026-01-02,BCI,4972.5
2026-01-02,BPI,2521.5
2026-01-02,BSI,1694.2
2026-01-05,BDI,3240.8
2026-01-05,BCI,5300.5
2026-01-05,BPI,2569.1
2026-01-05,BSI,1716.8
2026-01-06,BDI,3244.7
2026-01-06,BCI,5414.9
2026-01-06,BPI,2544.6
2026-01-06,BSI,1707.6
2026-01-07,BDI,3241.3
2026-01-07,BCI,5358.9
2026-01-07,BPI,2524.1
2026-01-07,BSI,1704.3
2026-01-08,BDI,3236.6
2026-01-08,BCI,5126.6
2026-01-08,BPI,2523.1
2026-01-08,BSI,1672.7
2026-01-09,BDI,3259.4
2026-01-09,BCI,4928.2
2026-01-09,BPI,2539.0
2026-01-09,BSI,1684.5
2026-01-12,BDI,3260.2
2026-01-12,BCI,5074.4
2026-01-12,BPI,2587.1
2026-01-12,BSI,1685.9
2026-01-13,BDI,3260.9
2026-01-13,BCI,5045.9
2026-01-13,BPI,2623.9
2026-01-13,BSI,1633.3
2026-01-14,BDI,3300.2
2026-01-14,BCI,5024.1
2026-01-14,BPI,2599.1
2026-01-14,BSI,1623.4
2026-01-15,BDI,3334.2
2026-01-15,BCI,5121.7
2026-01-15,BPI,2607.3
2026-01-15,BSI,1620.5
2026-01-16,BDI,3323.2
2026-01-16,BCI,5185.3
2026-01-16,BPI,2584.5
2026-01-16,BSI,1667.7
2026-01-19,BDI,3224.1
2026-01-19,BCI,5357.7
2026-01-19,BPI,2585.2
2026-01-19,BSI,1642.6
2026-01-20,BDI,3301.2
2026-01-20,BCI,5385.1
2026-01-20,BPI,2628.2
2026-01-20,BSI,1653.2
2026-01-21,BDI,3266.3
2026-01-21,BCI,5317.2
2026-01-21,BPI,2673.2
2026-01-21,BSI,1653.4
2026-01-22,BDI,3311.9
2026-01-22,BCI,5424.1
2026-01-22,BPI,2651.8
2026-01-22,BSI,1637.4
2026-01-23,BDI,3312.2
2026-01-23,BCI,5290.9
2026-01-23,BPI,2700.2
2026-01-23,BSI,1617.2
2026-01-26,BDI,3313.0
2026-01-26,BCI,5455.9
2026-01-26,BPI,2749.0
2026-01-26,BSI,1654.0
2026-01-27,BDI,3362.0
2026-01-27,BCI,5396.8
2026-01-27,BPI,2711.0
2026-01-27,BSI,1649.0
2026-01-28,BDI,3435.1
2026-01-28,BCI,5557.9
2026-01-28,BPI,2702.5
2026-01-28,BSI,1620.2
2026-01-29,BDI,3445.8
2026-01-29,BCI,5757.0
2026-01-29,BPI,2700.1
2026-01-29,BSI,1660.9
2026-01-30,BDI,3498.6
2026-01-30,BCI,5683.7
2026-01-30,BPI,2679.9
2026-01-30,BSI,1649.8
2026-02-02,BDI,3588.3
2026-02-02,BCI,5794.7
2026-02-02,BPI,2661.7
2026-02-02,BSI,1686.1
2026-02-03,BDI,3583.9
2026-02-03,BCI,5694.4
2026-02-03,BPI,2661.7
2026-02-03,BSI,1737.7
2026-02-04,BDI,3690.0
2026-02-04,BCI,5688.4
2026-02-04,BPI,2599.3
2026-02-04,BSI,1779.4
2026-02-05,BDI,3672.9
2026-02-05,BCI,5725.4
2026-02-05,BPI,2577.1
2026-02-05,BSI,1756.9
2026-02-06,BDI,3709.1
2026-02-06,BCI,5747.8
2026-02-06,BPI,2613.2
2026-02-06,BSI,1758.3
2026-02-09,BDI,3685.1
2026-02-09,BCI,6067.8
2026-02-09,BPI,2497.1
2026-02-09,BSI,1709.3
2026-02-10,BDI,3650.8
2026-02-10,BCI,6087.1
2026-02-10,BPI,2504.0
2026-02-10,BSI,1784.0
2026-02-11,BDI,3642.1
2026-02-11,BCI,5960.0
2026-02-11,BPI,2483.2
2026-02-11,BSI,1772.9
2026-02-12,BDI,3677.4
2026-02-12,BCI,6053.5
2026-02-12,BPI,2476.0
2026-02-12,BSI,1753.5
2026-02-13,BDI,3625.1
2026-02-13,BCI,5891.8
2026-02-13,BPI,2509.2
2026-02-13,BSI,1793.6
2026-02-16,BDI,3704.9
2026-02-16,BCI,5789.5
2026-02-16,BPI,2547.6
2026-02-16,BSI,1845.9
2026-02-17,BDI,3672.0
2026-02-17,BCI,5859.5
2026-02-17,BPI,2562.2
2026-02-17,BSI,1826.2
2026-02-18,BDI,3719.3
2026-02-18,BCI,5868.5
2026-02-18,BPI,2547.4
2026-02-18,BSI,1824.3
2026-02-19,BDI,3710.1
2026-02-19,BCI,5714.1
2026-02-19,BPI,2574.1
2026-02-19,BSI,1856.0
2026-02-20,BDI,3726.7
2026-02-20,BCI,5730.7
2026-02-20,BPI,2618.0
2026-02-20,BSI,1891.1
2026-02-23,BDI,3769.9
2026-02-23,BCI,5681.9
2026-02-23,BPI,2669.3
2026-02-23,BSI,1921.8
2026-02-24,BDI,3734.4
2026-02-24,BCI,5689.3
2026-02-24,BPI,2643.3
2026-02-24,BSI,1920.7
2026-02-25,BDI,3704.0
2026-02-25,BCI,5575.3
2026-02-25,BPI,2552.6
2026-02-25,BSI,1912.4
2026-02-26,BDI,3710.9
2026-02-26,BCI,5685.4
2026-02-26,BPI,2581.7
2026-02-26,BSI,1910.1
2026-02-27,BDI,3672.0
2026-02-27,BCI,5689.5
2026-02-27,BPI,2567.5
2026-02-27,BSI,1901.7
2026-03-02,BDI,3659.4
2026-03-02,BCI,5609.3
2026-03-02,BPI,2569.7
2026-03-02,BSI,1894.6
2026-03-03,BDI,3687.1
2026-03-03,BCI,5888.7
2026-03-03,BPI,2568.4
2026-03-03,BSI,1912.7
2026-03-04,BDI,3706.3
2026-03-04,BCI,5872.1
2026-03-04,BPI,2571.8
2026-03-04,BSI,1872.9
2026-03-05,BDI,3682.4
2026-03-05,BCI,5866.1
2026-03-05,BPI,2531.6
2026-03-05,BSI,1914.9
2026-03-06,BDI,3756.3
2026-03-06,BCI,5896.8
2026-03-06,BPI,2548.5
2026-03-06,BSI,1958.1
2026-03-09,BDI,3613.4
2026-03-09,BCI,5955.9
2026-03-09,BPI,2523.3
2026-03-09,BSI,1907.7
2026-03-10,BDI,3632.4
2026-03-10,BCI,6012.2
2026-03-10,BPI,2508.3
2026-03-10,BSI,1911.6
2026-03-11,BDI,3594.7
2026-03-11,BCI,6093.1
2026-03-11,BPI,2466.1
2026-03-11,BSI,1920.6
2026-03-12,BDI,3596.2
2026-03-12,BCI,6140.5
2026-03-12,BPI,2420.0
2026-03-12,BSI,1908.6
2026-03-13,BDI,3632.8
2026-03-13,BCI,5983.4
2026-03-13,BPI,2472.3
2026-03-13,BSI,1913.1
2026-03-16,BDI,3551.6
2026-03-16,BCI,6301.5
2026-03-16,BPI,2391.6
2026-03-16,BSI,1910.0
2026-03-17,BDI,3558.1
2026-03-17,BCI,6159.0
2026-03-17,BPI,2447.2
2026-03-17,BSI,1930.3
2026-03-18,BDI,3552.1
2026-03-18,BCI,6287.9
2026-03-18,BPI,2423.7
2026-03-18,BSI,1975.2
2026-03-19,BDI,3553.1
2026-03-19,BCI,6253.3
2026-03-19,BPI,2352.0
2026-03-19,BSI,1979.6
2026-03-20,BDI,3524.0
2026-03-20,BCI,6184.7
2026-03-20,BPI,2391.9
2026-03-20,BSI,1967.0
2026-03-23,BDI,3544.9
2026-03-23,BCI,6061.4
2026-03-23,BPI,2489.8
2026-03-23,BSI,1994.4
2026-03-24,BDI,3515.4
2026-03-24,BCI,6041.9
2026-03-24,BPI,2465.7
2026-03-24,BSI,1945.9
2026-03-25,BDI,3460.6
2026-03-25,BCI,5990.8
2026-03-25,BPI,2437.9
2026-03-25,BSI,1968.0
2026-03-26,BDI,3454.5
2026-03-26,BCI,6114.6
2026-03-26,BPI,2459.2
2026-03-26,BSI,1914.7
2026-03-27,BDI,3506.4
2026-03-27,BCI,6083.7
2026-03-27,BPI,2470.5
2026-03-27,BSI,1851.3
2026-03-30,BDI,3531.0
2026-03-30,BCI,6074.6
2026-03-30,BPI,2516.7
2026-03-30,BSI,1877.5
2026-03-31,BDI,3493.5
2026-03-31,BCI,6131.2
2026-03-31,BPI,2536.7
2026-03-31,BSI,1860.8
2026-04-01,BDI,3479.3
2026-04-01,BCI,6059.8
2026-04-01,BPI,2584.0
2026-04-01,BSI,1908.3
2026-04-02,BDI,3477.6
2026-04-02,BCI,5957.5
2026-04-02,BPI,2542.3
2026-04-02,BSI,1880.9
2026-04-03,BDI,3470.9
2026-04-03,BCI,5698.9
2026-04-03,BPI,2583.3
2026-04-03,BSI,1872.2
2026-04-06,BDI,3615.1
2026-04-06,BCI,6077.1
2026-04-06,BPI,2620.5
2026-04-06,BSI,1851.0
2026-04-07,BDI,3638.0
2026-04-07,BCI,6184.1
2026-04-07,BPI,2596.1
2026-04-07,BSI,1853.4
2026-04-08,BDI,3728.0
2026-04-08,BCI,6366.9
2026-04-08,BPI,2556.8
2026-04-08,BSI,1906.9
2026-04-09,BDI,3822.8
2026-04-09,BCI,6530.8
2026-04-09,BPI,2557.6
2026-04-09,BSI,1851.9
2026-04-10,BDI,3744.0
2026-04-10,BCI,6471.9
2026-04-10,BPI,2581.0
2026-04-10,BSI,1848.3
2026-04-13,BDI,3810.4
2026-04-13,BCI,6612.5
2026-04-13,BPI,2511.3
2026-04-13,BSI,1770.2
2026-04-14,BDI,3882.3
2026-04-14,BCI,6750.2
2026-04-14,BPI,2465.2
2026-04-14,BSI,1733.3
2026-04-15,BDI,3887.9
2026-04-15,BCI,6815.7
2026-04-15,BPI,2534.1
2026-04-15,BSI,1731.0
2026-04-16,BDI,3876.0
2026-04-16,BCI,6854.7
2026-04-16,BPI,2557.1
2026-04-16,BSI,1742.1
2026-04-17,BDI,3894.7
2026-04-17,BCI,6854.2
2026-04-17,BPI,2542.0
2026-04-17,BSI,1735.9
2026-04-20,BDI,3864.5
2026-04-20,BCI,6799.4
2026-04-20,BPI,2586.4
2026-04-20,BSI,1728.7
2026-04-21,BDI,3863.4
2026-04-21,BCI,6814.8
2026-04-21,BPI,2607.3
2026-04-21,BSI,1776.4
2026-04-22,BDI,3813.1
2026-04-22,BCI,6918.0
2026-04-22,BPI,2647.9
2026-04-22,BSI,1772.0
2026-04-23,BDI,3843.5
2026-04-23,BCI,6844.7
2026-04-23,BPI,2683.2
2026-04-23,BSI,1760.2
2026-04-24,BDI,3827.4
2026-04-24,BCI,7007.1
2026-04-24,BPI,2665.2
2026-04-24,BSI,1754.9
2026-04-27,BDI,3760.9
2026-04-27,BCI,7224.3
2026-04-27,BPI,2646.2
2026-04-27,BSI,1804.9
2026-04-28,BDI,3797.1
2026-04-28,BCI,7254.1
2026-04-28,BPI,2630.4
2026-04-28,BSI,1786.8
2026-04-29,BDI,3786.8
2026-04-29,BCI,7241.1
2026-04-29,BPI,2607.6
2026-04-29,BSI,1761.5
2026-04-30,BDI,3738.9
2026-04-30,BCI,7074.2
2026-04-30,BPI,2593.6
2026-04-30,BSI,1795.0
2026-05-01,BDI,3745.8
2026-05-01,BCI,7200.5
2026-05-01,BPI,2564.3
2026-05-01,BSI,1788.5
2026-05-04,BDI,3797.1
2026-05-04,BCI,7292.0
2026-05-04,BPI,2608.6
2026-05-04,BSI,1711.1
2026-05-05,BDI,3747.9
2026-05-05,BCI,7367.5
2026-05-05,BPI,2617.8
2026-05-05,BSI,1666.3
2026-05-06,BDI,3770.1
2026-05-06,BCI,7460.8
2026-05-06,BPI,2629.3
2026-05-06,BSI,1666.6
2026-05-07,BDI,3805.1
2026-05-07,BCI,7270.2
2026-05-07,BPI,2642.1
2026-05-07,BSI,1624.1
2026-05-08,BDI,3788.8
2026-05-08,BCI,7285.8
2026-05-08,BPI,2642.3
2026-05-08,BSI,1690.4
2026-05-11,BDI,3788.1
2026-05-11,BCI,7322.9
2026-05-11,BPI,2567.3
2026-05-11,BSI,1741.3
2026-05-12,BDI,3712.6
2026-05-12,BCI,7387.8
2026-05-12,BPI,2528.9
2026-05-12,BSI,1777.3
2026-05-13,BDI,3724.1
2026-05-13,BCI,7218.4
2026-05-13,BPI,2482.8
2026-05-13,BSI,1775.1
2026-05-14,BDI,3776.9
2026-05-14,BCI,7048.6
2026-05-14,BPI,2502.8
2026-05-14,BSI,1820.7
2026-05-15,BDI,3764.3
2026-05-15,BCI,7110.3
2026-05-15,BPI,2514.8
2026-05-15,BSI,1847.6
2026-05-18,BDI,3710.4
2026-05-18,BCI,6877.9
2026-05-18,BPI,2520.7
2026-05-18,BSI,1912.5
2026-05-19,BDI,3695.7
2026-05-19,BCI,7036.6
2026-05-19,BPI,2484.2
2026-05-19,BSI,1925.6
2026-05-20,BDI,3725.2
2026-05-20,BCI,7098.1
2026-05-20,BPI,2451.1
2026-05-20,BSI,1949.4
2026-05-21,BDI,3658.3
2026-05-21,BCI,7193.6
2026-05-21,BPI,2459.5
2026-05-21,BSI,1924.5
2026-05-22,BDI,3734.7
2026-05-22,BCI,7128.7
2026-05-22,BPI,2472.2
2026-05-22,BSI,1933.9
2026-05-25,BDI,3738.8
2026-05-25,BCI,7167.5
2026-05-25,BPI,2499.0
2026-05-25,BSI,1900.5
2026-05-26,BDI,3693.0
2026-05-26,BCI,7277.2
2026-05-26,BPI,2523.1
2026-05-26,BSI,1911.3
2026-05-27,BDI,3747.6
2026-05-27,BCI,7340.3
2026-05-27,BPI,2563.4
2026-05-27,BSI,1966.5
2026-05-28,BDI,3762.1
2026-05-28,BCI,7229.0
2026-05-28,BPI,2521.5
2026-05-28,BSI,1964.2
2026-05-29,BDI,3710.3
2026-05-29,BCI,7062.0
2026-05-29,BPI,2520.0
2026-05-29,BSI,1946.6
2026-06-01,BDI,3675.3
2026-06-01,BCI,7007.8
2026-06-01,BPI,2507.7
2026-06-01,BSI,1930.0
2026-06-02,BDI,3642.0
2026-06-02,BCI,6678.3
2026-06-02,BPI,2507.7
2026-06-02,BSI,1905.4
2026-06-03,BDI,3637.9
2026-06-03,BCI,6519.5
2026-06-03,BPI,2511.6
2026-06-03,BSI,1864.4
2026-06-04,BDI,3678.9
2026-06-04,BCI,6620.6
2026-06-04,BPI,2482.1
2026-06-04,BSI,1880.1
2026-06-05,BDI,3634.2
2026-06-05,BCI,6684.2
2026-06-05,BPI,2497.5
2026-06-05,BSI,1862.4
2026-06-08,BDI,3619.4
2026-06-08,BCI,6336.0
2026-06-08,BPI,2445.5
2026-06-08,BSI,1876.1
2026-06-09,BDI,3591.1
2026-06-09,BCI,6378.6
2026-06-09,BPI,2470.7
2026-06-09,BSI,1868.2
2026-06-10,BDI,3632.4
2026-06-10,BCI,6236.2
2026-06-10,BPI,2541.1
2026-06-10,BSI,1836.1
2026-06-11,BDI,3659.7
2026-06-11,BCI,6217.1
2026-06-11,BPI,2490.9
2026-06-11,BSI,1790.1
2026-06-12,BDI,3672.2
2026-06-12,BCI,6026.7
2026-06-12,BPI,2435.6
2026-06-12,BSI,1831.7
2026-06-15,BDI,3699.5
2026-06-15,BCI,6093.4
2026-06-15,BPI,2518.0
2026-06-15,BSI,1810.5
2026-06-16,BDI,3729.8
2026-06-16,BCI,5926.6
2026-06-16,BPI,2448.7
2026-06-16,BSI,1783.9
2026-06-17,BDI,3854.5
2026-06-17,BCI,5956.9
2026-06-17,BPI,2443.0
2026-06-17,BSI,1741.1
2026-06-18,BDI,3868.7
2026-06-18,BCI,5956.4
2026-06-18,BPI,2474.2
2026-06-18,BSI,1677.2
2026-06-19,BDI,3858.3
2026-06-19,BCI,5810.8
2026-06-19,BPI,2455.4
2026-06-19,BSI,1689.5
2026-06-22,BDI,3812.4
2026-06-22,BCI,6115.6
2026-06-22,BPI,2350.1
2026-06-22,BSI,1699.4
2026-06-23,BDI,3711.7
2026-06-23,BCI,6019.2
2026-06-23,BPI,2271.2
2026-06-23,BSI,1723.8
2026-06-24,BDI,3659.6
2026-06-24,BCI,6145.3
2026-06-24,BPI,2354.8
2026-06-24,BSI,1765.9
2026-06-25,BDI,3699.3
2026-06-25,BCI,6125.5
2026-06-25,BPI,2401.4
2026-06-25,BSI,1715.8
2026-06-26,BDI,3708.7
2026-06-26,BCI,6196.8
2026-06-26,BPI,2366.8
2026-06-26,BSI,1742.7
2026-06-29,BDI,3680.6
2026-06-29,BCI,6365.7
2026-06-29,BPI,2317.1
2026-06-29,BSI,1725.3
2026-06-30,BDI,3683.4
2026-06-30,BCI,6323.2
2026-06-30,BPI,2267.1
2026-06-30,BSI,1701.6
2026-07-01,BDI,3649.2
2026-07-01,BCI,6468.7
2026-07-01,BPI,2245.4
2026-07-01,BSI,1693.4
2026-07-02,BDI,3569.1
2026-07-02,BCI,6589.8
2026-07-02,BPI,2290.0
2026-07-02,BSI,1690.2
2026-07-03,BDI,3525.3
2026-07-03,BCI,6554.7
2026-07-03,BPI,2341.8
2026-07-03,BSI,1690.6
2026-07-06,BDI,3555.9
2026-07-06,BCI,6909.8
2026-07-06,BPI,2496.4
2026-07-06,BSI,1751.2
2026-07-07,BDI,3574.7
2026-07-07,BCI,6917.9
2026-07-07,BPI,2486.9
2026-07-07,BSI,1738.9
2026-07-08,BDI,3490.1
2026-07-08,BCI,6931.8
2026-07-08,BPI,2479.1
2026-07-08,BSI,1758.2
2026-07-09,BDI,3409.5
2026-07-09,BCI,6960.1
2026-07-09,BPI,2460.9
2026-07-09,BSI,1764.7
2026-07-10,BDI,3428.9
2026-07-10,BCI,6833.2
2026-07-10,BPI,2456.9
2026-07-10,BSI,1747.9
2026-07-13,BDI,3456.4
2026-07-13,BCI,6803.7
2026-07-13,BPI,2536.4
2026-07-13,BSI,1787.9
2026-07-14,BDI,3388.9
2026-07-14,BCI,6861.3
2026-07-14,BPI,2567.6
2026-07-14,BSI,1793.8
2026-07-15,BDI,3421.6
2026-07-15,BCI,7006.7
2026-07-15,BPI,2545.4
2026-07-15,BSI,1761.7
2026-07-16,BDI,3360.6
2026-07-16,BCI,7018.8
2026-07-16,BPI,2494.8
2026-07-16,BSI,1764.8
2026-07-17,BDI,3385.7
2026-07-17,BCI,7075.4
2026-07-17,BPI,2486.3
2026-07-17,BSI,1738.6
2026-07-20,BDI,3347.3
2026-07-20,BCI,6789.4
2026-07-20,BPI,2437.6
2026-07-20,BSI,1776.6
2026-07-21,BDI,3308.9
2026-07-21,BCI,6786.0
2026-07-21,BPI,2485.9
2026-07-21,BSI,1746.2
2026-07-22,BDI,3322.4
2026-07-22,BCI,6684.1
2026-07-22,BPI,2467.4
2026-07-22,BSI,1705.4
2026-07-23,BDI,3335.0
2026-07-23,BCI,6736.1
2026-07-23,BPI,2465.9
2026-07-23,BSI,1763.0
2026-07-24,BDI,3293.3
2026-07-24,BCI,6847.5
2026-07-24,BPI,2426.3
2026-07-24,BSI,1748.4
2026-07-27,BDI,3341.2
2026-07-27,BCI,6660.5
2026-07-27,BPI,2514.7
2026-07-27,BSI,1804.0
2026-07-28,BDI,3383.7
2026-07-28,BCI,6525.6
2026-07-28,BPI,2494.8
2026-07-28,BSI,1808.6
2026-07-29,BDI,3369.4
2026-07-29,BCI,6457.6
2026-07-29,BPI,2540.1
2026-07-29,BSI,1788.5
2026-07-30,BDI,3357.1
2026-07-30,BCI,6204.8
2026-07-30,BPI,2554.8
2026-07-30,BSI,1800.7
2026-07-31,BDI,3385.1
2026-07-31,BCI,6146.8
2026-07-31,BPI,2577.1
2026-07-31,BSI,1818.1
2026-08-03,BDI,3356.9
2026-08-03,BCI,6062.1
2026-08-03,BPI,2510.3
2026-08-03,BSI,1833.4
2026-08-04,BDI,3376.8
2026-08-04,BCI,6145.0
2026-08-04,BPI,2488.7
2026-08-04,BSI,1842.4
2026-08-05,BDI,3303.0
2026-08-05,BCI,6140.2
2026-08-05,BPI,2448.8
2026-08-05,BSI,1813.3
2026-08-06,BDI,3294.3
2026-08-06,BCI,5925.6
2026-08-06,BPI,2460.4
2026-08-06,BSI,1803.7
2026-08-07,BDI,3238.8
2026-08-07,BCI,6127.0
2026-08-07,BPI,2420.5
2026-08-07,BSI,1789.1
2026-08-10,BDI,3291.3
2026-08-10,BCI,5868.5
2026-08-10,BPI,2480.9
2026-08-10,BSI,1718.1
2026-08-11,BDI,3279.0
2026-08-11,BCI,5812.0
2026-08-11,BPI,2409.9
2026-08-11,BSI,1728.1
2026-08-12,BDI,3277.6
2026-08-12,BCI,5930.6
2026-08-12,BPI,2384.2
2026-08-12,BSI,1754.5
2026-08-13,BDI,3284.0
2026-08-13,BCI,5833.7
2026-08-13,BPI,2380.9
2026-08-13,BSI,1758.5
2026-08-14,BDI,3263.7
2026-08-14,BCI,5660.9
2026-08-14,BPI,2379.1
2026-08-14,BSI,1753.0
2026-08-17,BDI,3269.5
2026-08-17,BCI,5784.6
2026-08-17,BPI,2357.6
2026-08-17,BSI,1698.9
2026-08-18,BDI,3246.3
2026-08-18,BCI,5817.2
2026-08-18,BPI,2296.6
2026-08-18,BSI,1683.7
2026-08-19,BDI,3238.6
2026-08-19,BCI,5803.4
2026-08-19,BPI,2345.2
2026-08-19,BSI,1674.5
2026-08-20,BDI,3258.3
2026-08-20,BCI,5884.5
2026-08-20,BPI,2411.1
2026-08-20,BSI,1672.0
2026-08-21,BDI,3174.0
2026-08-21,BCI,5793.5
2026-08-21,BPI,2425.6
2026-08-21,BSI,1696.0
