rate_date,index_name,index_value
2018-06-06,USDA_BARGE,163.6
2018-06-13,USDA_BARGE,173.69
2018-06-20,USDA_BARGE,139.44
2018-06-27,USDA_BARGE,136.69
2018-07-04,USDA_BARGE,128.13
2018-07-11,USDA_BARGE,127.21
2018-07-18,USDA_BARGE,126.29
2018-07-25,USDA_BARGE,136.08
2018-08-01,USDA_BARGE,165.74
2018-08-08,USDA_BARGE,181.95
2018-08-15,USDA_BARGE,160.54
2018-08-22,USDA_BARGE,142.19
2018-08-29,USDA_BARGE,181.33
2018-09-05,USDA_BARGE,164.52
2018-09-12,USDA_BARGE,149.23
2018-09-19,USDA_BARGE,158.4
2018-09-26,USDA_BARGE,147.7
2018-10-03,USDA_BARGE,159.93
2018-10-10,USDA_BARGE,152.9
2018-10-17,USDA_BARGE,155.34
2018-10-24,USDA_BARGE,155.34
2018-10-31,USDA_BARGE,145.25
2018-11-07,USDA_BARGE,109.47
2018-11-14,USDA_BARGE,102.44
2018-11-21,USDA_BARGE,97.85
2018-11-28,USDA_BARGE,98.77
2018-12-05,USDA_BARGE,103.97
2018-12-12,USDA_BARGE,126.29
2018-12-19,USDA_BARGE,137.61
2018-12-26,USDA_BARGE,117.12
2019-01-02,USDA_BARGE,118.65
2019-01-09,USDA_BARGE,122.32
2019-01-16,USDA_BARGE,133.94
2019-01-23,USDA_BARGE,137.61
2019-01-30,USDA_BARGE,141.58
2019-02-06,USDA_BARGE,137.61
2019-02-13,USDA_BARGE,164.52
2019-02-20,USDA_BARGE,160.54
2019-02-27,USDA_BARGE,183.48
2019-03-06,USDA_BARGE,160.54
2019-03-13,USDA_BARGE,151.37
2019-03-20,USDA_BARGE,143.72
2019-03-27,USDA_BARGE,160.54
2019-04-03,USDA_BARGE,137.61
2019-04-10,USDA_BARGE,123.23
2019-04-17,USDA_BARGE,116.2
2019-04-24,USDA_BARGE,115.59
2019-05-01,USDA_BARGE,117.73
2019-05-22,USDA_BARGE,126.29
2019-06-19,USDA_BARGE,161.46
2019-06-26,USDA_BARGE,141.58
2019-07-03,USDA_BARGE,149.23
2019-07-10,USDA_BARGE,138.52
2019-07-17,USDA_BARGE,152.9
2019-07-24,USDA_BARGE,162.99
2019-07-31,USDA_BARGE,157.79
2019-08-07,USDA_BARGE,164.52
2019-08-14,USDA_BARGE,158.71
2019-08-21,USDA_BARGE,144.03
2019-08-28,USDA_BARGE,143.11
2019-09-04,USDA_BARGE,134.24
2019-09-11,USDA_BARGE,120.18
2019-09-18,USDA_BARGE,115.9
2019-09-25,USDA_BARGE,113.75
2019-10-02,USDA_BARGE,110.09
2019-10-09,USDA_BARGE,117.42
2019-10-16,USDA_BARGE,113.14
2019-10-23,USDA_BARGE,120.48
2019-10-30,USDA_BARGE,112.23
2019-11-06,USDA_BARGE,105.19
2019-11-13,USDA_BARGE,123.23
2019-11-20,USDA_BARGE,121.09
2019-11-27,USDA_BARGE,113.45
2019-12-04,USDA_BARGE,107.33
2019-12-11,USDA_BARGE,104.89
2019-12-18,USDA_BARGE,103.36
2019-12-25,USDA_BARGE,97.24
2020-01-01,USDA_BARGE,96.32
2020-01-08,USDA_BARGE,94.8
2020-01-15,USDA_BARGE,102.13
2020-01-22,USDA_BARGE,101.83
2020-01-29,USDA_BARGE,99.69
2020-02-05,USDA_BARGE,93.88
2020-02-12,USDA_BARGE,90.51
2020-02-19,USDA_BARGE,89.29
2020-02-26,USDA_BARGE,86.85
2020-03-04,USDA_BARGE,88.07
2020-03-11,USDA_BARGE,84.09
2020-03-18,USDA_BARGE,85.01
2020-03-25,USDA_BARGE,92.96
2020-04-01,USDA_BARGE,100.91
2020-04-08,USDA_BARGE,100.91
2020-04-15,USDA_BARGE,94.18
2020-04-22,USDA_BARGE,86.54
2020-04-29,USDA_BARGE,82.87
2020-05-06,USDA_BARGE,78.59
2020-05-13,USDA_BARGE,79.2
2020-05-20,USDA_BARGE,85.32
2020-05-27,USDA_BARGE,88.07
2020-06-03,USDA_BARGE,86.54
2020-06-10,USDA_BARGE,89.9
2020-06-17,USDA_BARGE,81.95
2020-06-24,USDA_BARGE,86.54
2020-07-01,USDA_BARGE,88.07
2020-07-08,USDA_BARGE,90.21
2020-07-15,USDA_BARGE,88.99
2020-07-22,USDA_BARGE,104.89
2020-07-29,USDA_BARGE,114.67
2020-08-05,USDA_BARGE,111.31
2020-08-12,USDA_BARGE,105.19
2020-08-19,USDA_BARGE,113.14
2020-08-26,USDA_BARGE,111.0
2020-09-02,USDA_BARGE,111.61
2020-09-09,USDA_BARGE,109.47
2020-09-16,USDA_BARGE,118.65
2020-09-23,USDA_BARGE,138.22
2020-09-30,USDA_BARGE,145.86
2020-10-07,USDA_BARGE,156.87
2020-10-14,USDA_BARGE,193.87
2020-10-21,USDA_BARGE,192.34
2020-10-28,USDA_BARGE,157.79
2020-11-04,USDA_BARGE,182.25
2020-11-11,USDA_BARGE,203.35
2020-11-18,USDA_BARGE,157.48
2020-11-25,USDA_BARGE,141.58
2020-12-02,USDA_BARGE,142.19
2020-12-09,USDA_BARGE,127.52
2020-12-16,USDA_BARGE,131.8
2020-12-23,USDA_BARGE,126.29
2020-12-30,USDA_BARGE,127.82
2021-01-06,USDA_BARGE,127.82
2021-01-13,USDA_BARGE,136.08
2021-01-20,USDA_BARGE,140.66
2021-01-27,USDA_BARGE,120.79
2021-02-03,USDA_BARGE,128.43
2021-02-10,USDA_BARGE,127.21
2021-02-17,USDA_BARGE,132.71
2021-02-24,USDA_BARGE,132.71
2021-03-03,USDA_BARGE,116.51
2021-03-10,USDA_BARGE,113.75
2021-03-17,USDA_BARGE,116.51
2021-03-24,USDA_BARGE,115.59
2021-03-31,USDA_BARGE,113.75
2021-04-07,USDA_BARGE,109.78
2021-04-14,USDA_BARGE,103.36
2021-04-21,USDA_BARGE,105.5
2021-04-28,USDA_BARGE,105.8
2021-05-05,USDA_BARGE,103.97
2021-05-12,USDA_BARGE,118.65
2021-05-19,USDA_BARGE,114.37
2021-05-26,USDA_BARGE,115.59
2021-06-02,USDA_BARGE,101.83
2021-06-09,USDA_BARGE,94.18
2021-06-16,USDA_BARGE,92.96
2021-06-23,USDA_BARGE,90.21
2021-06-30,USDA_BARGE,85.93
2021-07-07,USDA_BARGE,84.09
2021-07-14,USDA_BARGE,84.09
2021-07-21,USDA_BARGE,84.4
2021-07-28,USDA_BARGE,85.62
2021-08-04,USDA_BARGE,103.05
2021-08-11,USDA_BARGE,106.42
2021-08-18,USDA_BARGE,113.14
2021-08-25,USDA_BARGE,115.59
2021-09-01,USDA_BARGE,131.49
2021-09-08,USDA_BARGE,172.16
2021-09-15,USDA_BARGE,183.17
2021-09-22,USDA_BARGE,216.81
2021-09-29,USDA_BARGE,238.21
2021-10-06,USDA_BARGE,211.61
2021-10-13,USDA_BARGE,151.37
2021-10-20,USDA_BARGE,192.65
2021-10-27,USDA_BARGE,179.81
2021-11-03,USDA_BARGE,144.64
2021-11-10,USDA_BARGE,155.34
2021-11-17,USDA_BARGE,139.75
2021-11-24,USDA_BARGE,143.11
2021-12-01,USDA_BARGE,146.78
2021-12-08,USDA_BARGE,174.91
2021-12-15,USDA_BARGE,200.29
2021-12-22,USDA_BARGE,225.67
2021-12-29,USDA_BARGE,218.64
2022-01-05,USDA_BARGE,172.47
2022-01-12,USDA_BARGE,214.05
2022-01-19,USDA_BARGE,259.92
2022-01-26,USDA_BARGE,262.98
2022-02-02,USDA_BARGE,266.35
2022-02-09,USDA_BARGE,220.48
2022-02-16,USDA_BARGE,211.91
2022-02-23,USDA_BARGE,170.02
2022-03-02,USDA_BARGE,188.67
2022-03-09,USDA_BARGE,273.07
2022-03-16,USDA_BARGE,302.73
2022-03-23,USDA_BARGE,258.7
2022-03-30,USDA_BARGE,248.92
2022-04-06,USDA_BARGE,273.38
2022-04-13,USDA_BARGE,246.16
2022-04-20,USDA_BARGE,186.84
2022-04-27,USDA_BARGE,173.38
2022-05-04,USDA_BARGE,168.8
2022-05-11,USDA_BARGE,159.93
2022-05-18,USDA_BARGE,142.81
2022-05-25,USDA_BARGE,133.02
2022-06-01,USDA_BARGE,134.85
2022-06-08,USDA_BARGE,133.02
2022-06-15,USDA_BARGE,143.42
2022-06-22,USDA_BARGE,149.53
2022-06-29,USDA_BARGE,129.66
2022-07-06,USDA_BARGE,123.54
2022-07-13,USDA_BARGE,124.76
2022-07-20,USDA_BARGE,140.36
2022-07-27,USDA_BARGE,151.37
2022-08-03,USDA_BARGE,138.83
2022-08-10,USDA_BARGE,136.69
2022-08-17,USDA_BARGE,137.0
2022-08-24,USDA_BARGE,141.89
2022-08-31,USDA_BARGE,156.87
2022-09-07,USDA_BARGE,197.85
2022-09-14,USDA_BARGE,249.83
2022-09-21,USDA_BARGE,291.11
2022-09-28,USDA_BARGE,353.8
2022-10-05,USDA_BARGE,575.2
2022-10-12,USDA_BARGE,634.52
2022-10-19,USDA_BARGE,592.63
2022-10-26,USDA_BARGE,632.07
2022-11-02,USDA_BARGE,588.65
2022-11-09,USDA_BARGE,372.15
2022-11-16,USDA_BARGE,368.79
2022-11-23,USDA_BARGE,288.67
2022-11-30,USDA_BARGE,287.14
2022-12-07,USDA_BARGE,268.49
2022-12-14,USDA_BARGE,280.11
2022-12-21,USDA_BARGE,286.22
2022-12-28,USDA_BARGE,282.86
2023-01-04,USDA_BARGE,270.93
2023-01-11,USDA_BARGE,198.15
2023-01-18,USDA_BARGE,192.65
2023-01-25,USDA_BARGE,200.6
2023-02-01,USDA_BARGE,204.88
2023-02-08,USDA_BARGE,183.17
2023-02-15,USDA_BARGE,156.87
2023-02-22,USDA_BARGE,153.51
2023-03-01,USDA_BARGE,145.56
2023-03-08,USDA_BARGE,148.92
2023-03-15,USDA_BARGE,152.28
2023-03-22,USDA_BARGE,162.07
2023-03-29,USDA_BARGE,174.61
2023-04-05,USDA_BARGE,171.55
2023-04-12,USDA_BARGE,162.38
2023-04-19,USDA_BARGE,142.81
2023-04-26,USDA_BARGE,125.68
2023-05-03,USDA_BARGE,107.03
2023-05-10,USDA_BARGE,87.76
2023-05-17,USDA_BARGE,88.07
2023-05-24,USDA_BARGE,83.48
2023-05-31,USDA_BARGE,77.98
2023-06-07,USDA_BARGE,74.92
2023-06-14,USDA_BARGE,72.17
2023-06-21,USDA_BARGE,73.08
2023-06-28,USDA_BARGE,74.0
2023-07-05,USDA_BARGE,79.2
2023-07-12,USDA_BARGE,94.8
2023-07-19,USDA_BARGE,112.53
2023-07-26,USDA_BARGE,116.51
2023-08-02,USDA_BARGE,120.79
2023-08-09,USDA_BARGE,126.29
2023-08-16,USDA_BARGE,122.93
2023-08-23,USDA_BARGE,121.71
2023-08-30,USDA_BARGE,178.58
2023-09-06,USDA_BARGE,197.24
2023-09-13,USDA_BARGE,233.93
2023-09-20,USDA_BARGE,256.56
2023-09-27,USDA_BARGE,305.79
2023-10-04,USDA_BARGE,302.12
2023-10-11,USDA_BARGE,201.21
2023-10-18,USDA_BARGE,179.19
2023-10-25,USDA_BARGE,194.48
2023-11-01,USDA_BARGE,172.16
2023-11-08,USDA_BARGE,156.87
2023-11-15,USDA_BARGE,151.37
2023-11-22,USDA_BARGE,141.58
2023-11-29,USDA_BARGE,130.88
2023-12-06,USDA_BARGE,121.4
2023-12-13,USDA_BARGE,114.67
2023-12-20,USDA_BARGE,115.59
2023-12-27,USDA_BARGE,122.62
2024-01-03,USDA_BARGE,123.54
2024-01-10,USDA_BARGE,128.74
2024-01-17,USDA_BARGE,131.8
2024-01-24,USDA_BARGE,132.41
2024-01-31,USDA_BARGE,132.41
2024-02-07,USDA_BARGE,137.91
2024-02-14,USDA_BARGE,131.49
2024-02-21,USDA_BARGE,129.35
2024-02-28,USDA_BARGE,113.14
2024-03-06,USDA_BARGE,107.33
2024-03-13,USDA_BARGE,111.0
2024-03-20,USDA_BARGE,115.28
2024-03-27,USDA_BARGE,108.86
2024-04-03,USDA_BARGE,102.75
2024-04-10,USDA_BARGE,96.63
2024-04-17,USDA_BARGE,90.21
2024-04-24,USDA_BARGE,83.18
2024-05-01,USDA_BARGE,90.51
2024-05-08,USDA_BARGE,96.32
2024-05-15,USDA_BARGE,102.13
2024-05-22,USDA_BARGE,97.85
2024-05-29,USDA_BARGE,96.32
2024-06-05,USDA_BARGE,96.32
2024-06-12,USDA_BARGE,96.94
2024-06-19,USDA_BARGE,96.63
2024-06-26,USDA_BARGE,94.8
2024-07-03,USDA_BARGE,97.24
2024-07-10,USDA_BARGE,97.55
2024-07-17,USDA_BARGE,110.09
2024-07-24,USDA_BARGE,130.27
2024-07-31,USDA_BARGE,133.02
2024-08-07,USDA_BARGE,135.47
2024-08-14,USDA_BARGE,137.91
2024-08-21,USDA_BARGE,161.76
2024-08-28,USDA_BARGE,187.76
2024-09-04,USDA_BARGE,205.49
2024-09-11,USDA_BARGE,233.63
2024-09-18,USDA_BARGE,242.49
2024-09-25,USDA_BARGE,241.27
2024-10-02,USDA_BARGE,247.39
2024-10-09,USDA_BARGE,249.53
2024-10-16,USDA_BARGE,241.58
2024-10-23,USDA_BARGE,241.88
2024-10-30,USDA_BARGE,266.35
2024-11-06,USDA_BARGE,196.93
2024-11-13,USDA_BARGE,171.55
2024-11-20,USDA_BARGE,164.21
2024-11-27,USDA_BARGE,163.6
2024-12-04,USDA_BARGE,151.37
2024-12-11,USDA_BARGE,151.37
2024-12-18,USDA_BARGE,155.34
2024-12-25,USDA_BARGE,155.34
2025-01-01,USDA_BARGE,156.57
2025-01-08,USDA_BARGE,155.95
2025-01-15,USDA_BARGE,155.95
2025-01-22,USDA_BARGE,154.73
2025-01-29,USDA_BARGE,158.4
2025-02-05,USDA_BARGE,165.74
2025-02-12,USDA_BARGE,165.13
2025-02-19,USDA_BARGE,166.05
2025-02-26,USDA_BARGE,166.35
2025-03-05,USDA_BARGE,169.71
2025-03-12,USDA_BARGE,176.44
2025-03-19,USDA_BARGE,175.83
2025-03-26,USDA_BARGE,182.86
2025-04-02,USDA_BARGE,186.53
2025-04-09,USDA_BARGE,177.67
2025-04-16,USDA_BARGE,164.52
2025-04-23,USDA_BARGE,141.89
2025-04-30,USDA_BARGE,141.89
2025-05-07,USDA_BARGE,146.17
2025-05-14,USDA_BARGE,137.3
2025-05-21,USDA_BARGE,134.85
2025-05-28,USDA_BARGE,135.16
2025-06-04,USDA_BARGE,133.63
2025-06-11,USDA_BARGE,131.18
2025-06-18,USDA_BARGE,130.88
2025-06-25,USDA_BARGE,127.82
2025-07-02,USDA_BARGE,134.55
2025-07-09,USDA_BARGE,144.33
2025-07-16,USDA_BARGE,168.19
2025-07-23,USDA_BARGE,182.56
2025-07-30,USDA_BARGE,183.17
2025-08-06,USDA_BARGE,172.16
2025-08-13,USDA_BARGE,170.63
2025-08-20,USDA_BARGE,176.14
2025-08-27,USDA_BARGE,178.28
2025-09-03,USDA_BARGE,187.45
2025-09-10,USDA_BARGE,203.66
2025-09-17,USDA_BARGE,219.25
2025-09-24,USDA_BARGE,213.14
2025-10-01,USDA_BARGE,203.05
2025-10-08,USDA_BARGE,185.92
2025-10-15,USDA_BARGE,196.01
2025-10-22,USDA_BARGE,193.87
2025-10-29,USDA_BARGE,184.7
2025-11-05,USDA_BARGE,184.7
2025-11-12,USDA_BARGE,171.55
2025-11-19,USDA_BARGE,164.82
2025-11-26,USDA_BARGE,164.52
2025-12-03,USDA_BARGE,162.45
2025-12-10,USDA_BARGE,167.27
2025-12-17,USDA_BARGE,184.39
2025-12-24,USDA_BARGE,182.25
2025-12-31,USDA_BARGE,178.89
2026-01-07,USDA_BARGE,187.76
2026-01-14,USDA_BARGE,195.71
2026-01-21,USDA_BARGE,201.21
2026-01-28,USDA_BARGE,218.03
2026-02-04,USDA_BARGE,225.06
2026-02-11,USDA_BARGE,217.42
2026-02-18,USDA_BARGE,225.98
2026-02-25,USDA_BARGE,230.26
2026-03-04,USDA_BARGE,208.86
2026-03-11,USDA_BARGE,185.92
2026-03-18,USDA_BARGE,189.29
2026-03-25,USDA_BARGE,188.98
2026-04-01,USDA_BARGE,186.84
2026-04-08,USDA_BARGE,185.31
2026-04-15,USDA_BARGE,186.84
2026-04-22,USDA_BARGE,186.23
2026-04-29,USDA_BARGE,186.53
2026-05-06,USDA_BARGE,183.78
2026-05-13,USDA_BARGE,182.25
2026-05-20,USDA_BARGE,182.86
2026-05-27,USDA_BARGE,178.58
2026-06-03,USDA_BARGE,175.52
2026-06-10,USDA_BARGE,170.63
2026-06-17,USDA_BARGE,169.1
2026-06-24,USDA_BARGE,169.41
2026-07-01,USDA_BARGE,169.41
2026-07-08,USDA_BARGE,176.75
2026-07-15,USDA_BARGE,204.58
2026-07-22,USDA_BARGE,209.77
2026-07-29,USDA_BARGE,230.26
2026-08-05,USDA_BARGE,230.26
2026-08-12,USDA_BARGE,218.34
2026-08-19,USDA_BARGE,211.61
2026-08-26,USDA_BARGE,195.1
2026-09-02,USDA_BARGE,221.7
2026-09-09,USDA_BARGE,250.44
2005-01-05,USDA_GULF_VESSEL,148.17
2005-01-12,USDA_GULF_VESSEL,158.31
2005-01-19,USDA_GULF_VESSEL,152.99
2005-01-26,USDA_GULF_VESSEL,149.55
2005-02-02,USDA_GULF_VESSEL,153.59
2005-02-09,USDA_GULF_VESSEL,147.03
2005-02-16,USDA_GULF_VESSEL,151.61
2005-02-23,USDA_GULF_VESSEL,156.89
2005-03-02,USDA_GULF_VESSEL,155.13
2005-03-09,USDA_GULF_VESSEL,158.17
2005-03-16,USDA_GULF_VESSEL,162.62
2005-03-23,USDA_GULF_VESSEL,162.96
2005-03-30,USDA_GULF_VESSEL,161.84
2005-04-06,USDA_GULF_VESSEL,157.92
2005-04-13,USDA_GULF_VESSEL,158.63
2005-04-20,USDA_GULF_VESSEL,157.28
2005-04-27,USDA_GULF_VESSEL,145.04
2005-05-04,USDA_GULF_VESSEL,138.0
2005-05-11,USDA_GULF_VESSEL,145.69
2005-05-18,USDA_GULF_VESSEL,138.04
2005-05-25,USDA_GULF_VESSEL,137.5
2005-06-01,USDA_GULF_VESSEL,136.57
2005-06-08,USDA_GULF_VESSEL,135.84
2005-06-15,USDA_GULF_VESSEL,126.0
2005-06-22,USDA_GULF_VESSEL,118.19
2005-06-29,USDA_GULF_VESSEL,117.62
2005-07-06,USDA_GULF_VESSEL,110.44
2005-07-13,USDA_GULF_VESSEL,100.83
2005-07-20,USDA_GULF_VESSEL,93.96
2005-07-27,USDA_GULF_VESSEL,88.54
2005-08-03,USDA_GULF_VESSEL,83.76
2005-08-10,USDA_GULF_VESSEL,87.86
2005-08-17,USDA_GULF_VESSEL,95.32
2005-08-24,USDA_GULF_VESSEL,98.95
2005-08-31,USDA_GULF_VESSEL,95.03
2005-09-07,USDA_GULF_VESSEL,91.82
2005-09-14,USDA_GULF_VESSEL,99.8
2005-09-21,USDA_GULF_VESSEL,107.52
2005-09-28,USDA_GULF_VESSEL,111.76
2005-10-05,USDA_GULF_VESSEL,113.32
2005-10-12,USDA_GULF_VESSEL,118.82
2005-10-19,USDA_GULF_VESSEL,119.32
2005-10-26,USDA_GULF_VESSEL,118.59
2005-11-02,USDA_GULF_VESSEL,117.79
2005-11-09,USDA_GULF_VESSEL,115.59
2005-11-16,USDA_GULF_VESSEL,115.54
2005-11-23,USDA_GULF_VESSEL,110.41
2005-11-30,USDA_GULF_VESSEL,107.59
2005-12-07,USDA_GULF_VESSEL,104.58
2005-12-14,USDA_GULF_VESSEL,101.7
2005-12-21,USDA_GULF_VESSEL,100.63
2005-12-28,USDA_GULF_VESSEL,100.36
2006-01-04,USDA_GULF_VESSEL,101.65
2006-01-11,USDA_GULF_VESSEL,100.31
2006-01-18,USDA_GULF_VESSEL,93.56
2006-01-25,USDA_GULF_VESSEL,86.02
2006-02-01,USDA_GULF_VESSEL,83.03
2006-02-08,USDA_GULF_VESSEL,86.12
2006-02-15,USDA_GULF_VESSEL,88.69
2006-02-22,USDA_GULF_VESSEL,92.83
2006-03-01,USDA_GULF_VESSEL,90.7
2006-03-08,USDA_GULF_VESSEL,91.64
2006-03-15,USDA_GULF_VESSEL,91.86
2006-03-22,USDA_GULF_VESSEL,88.85
2006-03-29,USDA_GULF_VESSEL,92.17
2006-04-05,USDA_GULF_VESSEL,90.77
2006-04-12,USDA_GULF_VESSEL,88.68
2006-04-19,USDA_GULF_VESSEL,88.37
2006-04-26,USDA_GULF_VESSEL,87.34
2006-05-03,USDA_GULF_VESSEL,86.59
2006-05-10,USDA_GULF_VESSEL,87.34
2006-05-17,USDA_GULF_VESSEL,88.57
2006-05-24,USDA_GULF_VESSEL,89.33
2006-05-31,USDA_GULF_VESSEL,89.27
2006-06-07,USDA_GULF_VESSEL,90.78
2006-06-14,USDA_GULF_VESSEL,94.02
2006-06-21,USDA_GULF_VESSEL,93.72
2006-06-28,USDA_GULF_VESSEL,98.5
2006-07-05,USDA_GULF_VESSEL,101.49
2006-07-12,USDA_GULF_VESSEL,97.98
2006-07-19,USDA_GULF_VESSEL,100.01
2006-07-26,USDA_GULF_VESSEL,103.19
2006-08-02,USDA_GULF_VESSEL,105.4
2006-08-09,USDA_GULF_VESSEL,110.69
2006-08-16,USDA_GULF_VESSEL,115.12
2006-08-23,USDA_GULF_VESSEL,116.01
2006-08-30,USDA_GULF_VESSEL,119.12
2006-09-06,USDA_GULF_VESSEL,125.17
2006-09-13,USDA_GULF_VESSEL,128.22
2006-09-20,USDA_GULF_VESSEL,130.82
2006-09-27,USDA_GULF_VESSEL,125.85
2006-10-04,USDA_GULF_VESSEL,126.35
2006-10-11,USDA_GULF_VESSEL,125.33
2006-10-18,USDA_GULF_VESSEL,123.4
2006-10-25,USDA_GULF_VESSEL,122.8
2006-11-01,USDA_GULF_VESSEL,122.5
2006-11-08,USDA_GULF_VESSEL,125.36
2006-11-15,USDA_GULF_VESSEL,126.09
2006-11-22,USDA_GULF_VESSEL,125.17
2006-11-29,USDA_GULF_VESSEL,126.82
2006-12-06,USDA_GULF_VESSEL,132.58
2006-12-13,USDA_GULF_VESSEL,132.98
2006-12-20,USDA_GULF_VESSEL,134.25
2006-12-27,USDA_GULF_VESSEL,135.87
2007-01-10,USDA_GULF_VESSEL,136.03
2007-01-17,USDA_GULF_VESSEL,142.38
2007-01-24,USDA_GULF_VESSEL,136.03
2007-01-31,USDA_GULF_VESSEL,133.49
2007-02-07,USDA_GULF_VESSEL,133.49
2007-02-14,USDA_GULF_VESSEL,133.49
2007-02-21,USDA_GULF_VESSEL,136.03
2007-02-28,USDA_GULF_VESSEL,141.11
2007-03-07,USDA_GULF_VESSEL,142.38
2007-03-14,USDA_GULF_VESSEL,144.93
2007-03-21,USDA_GULF_VESSEL,144.93
2007-03-28,USDA_GULF_VESSEL,144.93
2007-04-04,USDA_GULF_VESSEL,144.93
2007-04-11,USDA_GULF_VESSEL,144.93
2007-04-18,USDA_GULF_VESSEL,148.74
2007-04-25,USDA_GULF_VESSEL,152.56
2007-05-02,USDA_GULF_VESSEL,152.56
2007-05-09,USDA_GULF_VESSEL,155.1
2007-05-16,USDA_GULF_VESSEL,165.27
2007-05-23,USDA_GULF_VESSEL,162.73
2007-05-30,USDA_GULF_VESSEL,162.73
2007-06-06,USDA_GULF_VESSEL,162.73
2007-06-13,USDA_GULF_VESSEL,157.64
2007-06-20,USDA_GULF_VESSEL,150.01
2007-06-27,USDA_GULF_VESSEL,153.83
2007-07-04,USDA_GULF_VESSEL,188.15
2007-07-11,USDA_GULF_VESSEL,188.15
2007-07-18,USDA_GULF_VESSEL,203.41
2007-07-25,USDA_GULF_VESSEL,213.58
2007-08-01,USDA_GULF_VESSEL,228.83
2007-08-08,USDA_GULF_VESSEL,227.56
2007-08-15,USDA_GULF_VESSEL,226.29
2007-08-22,USDA_GULF_VESSEL,239.0
2007-08-29,USDA_GULF_VESSEL,228.83
2007-09-05,USDA_GULF_VESSEL,231.88
2007-09-12,USDA_GULF_VESSEL,250.44
2007-09-19,USDA_GULF_VESSEL,241.55
2007-09-26,USDA_GULF_VESSEL,241.55
2007-10-03,USDA_GULF_VESSEL,251.72
2007-10-10,USDA_GULF_VESSEL,256.8
2007-10-17,USDA_GULF_VESSEL,292.4
2007-10-24,USDA_GULF_VESSEL,292.4
2007-10-31,USDA_GULF_VESSEL,297.48
2007-11-07,USDA_GULF_VESSEL,292.4
2007-11-14,USDA_GULF_VESSEL,292.4
2007-11-21,USDA_GULF_VESSEL,300.03
2007-11-28,USDA_GULF_VESSEL,305.11
2007-12-05,USDA_GULF_VESSEL,302.57
2007-12-12,USDA_GULF_VESSEL,310.2
2007-12-19,USDA_GULF_VESSEL,315.28
2007-12-26,USDA_GULF_VESSEL,321.64
2008-01-02,USDA_GULF_VESSEL,312.74
2008-01-09,USDA_GULF_VESSEL,315.28
2008-01-16,USDA_GULF_VESSEL,307.65
2008-01-23,USDA_GULF_VESSEL,0.0
2008-01-30,USDA_GULF_VESSEL,0.0
2008-02-06,USDA_GULF_VESSEL,233.92
2008-02-13,USDA_GULF_VESSEL,246.63
2008-02-20,USDA_GULF_VESSEL,266.97
2008-02-27,USDA_GULF_VESSEL,272.06
2008-03-05,USDA_GULF_VESSEL,282.23
2008-03-12,USDA_GULF_VESSEL,286.04
2008-03-19,USDA_GULF_VESSEL,283.5
2008-03-26,USDA_GULF_VESSEL,282.23
2008-04-02,USDA_GULF_VESSEL,279.68
2008-04-09,USDA_GULF_VESSEL,277.14
2008-04-16,USDA_GULF_VESSEL,282.23
2008-04-23,USDA_GULF_VESSEL,289.86
2008-04-30,USDA_GULF_VESSEL,302.57
2008-05-07,USDA_GULF_VESSEL,312.74
2008-05-14,USDA_GULF_VESSEL,321.64
2008-05-21,USDA_GULF_VESSEL,358.5
2008-05-28,USDA_GULF_VESSEL,355.96
2008-06-04,USDA_GULF_VESSEL,343.25
2008-06-11,USDA_GULF_VESSEL,343.25
2008-06-18,USDA_GULF_VESSEL,307.65
2008-06-25,USDA_GULF_VESSEL,310.2
2008-07-02,USDA_GULF_VESSEL,333.08
2008-07-09,USDA_GULF_VESSEL,320.37
2008-07-16,USDA_GULF_VESSEL,335.62
2008-07-23,USDA_GULF_VESSEL,327.99
2008-07-30,USDA_GULF_VESSEL,312.74
2008-08-06,USDA_GULF_VESSEL,302.57
2008-08-13,USDA_GULF_VESSEL,284.77
2008-08-20,USDA_GULF_VESSEL,300.03
2008-08-27,USDA_GULF_VESSEL,294.94
2008-09-03,USDA_GULF_VESSEL,289.86
2008-09-10,USDA_GULF_VESSEL,266.97
2008-09-17,USDA_GULF_VESSEL,231.38
2008-09-24,USDA_GULF_VESSEL,231.38
2008-10-01,USDA_GULF_VESSEL,165.27
2008-10-08,USDA_GULF_VESSEL,142.38
2008-10-15,USDA_GULF_VESSEL,122.04
2008-10-22,USDA_GULF_VESSEL,96.62
2008-10-29,USDA_GULF_VESSEL,78.82
2008-11-05,USDA_GULF_VESSEL,73.74
2008-11-12,USDA_GULF_VESSEL,73.74
2008-11-19,USDA_GULF_VESSEL,73.74
2008-11-26,USDA_GULF_VESSEL,69.92
2008-12-03,USDA_GULF_VESSEL,63.56
2008-12-10,USDA_GULF_VESSEL,58.48
2008-12-17,USDA_GULF_VESSEL,58.48
2008-12-24,USDA_GULF_VESSEL,61.02
2008-12-31,USDA_GULF_VESSEL,61.02
2009-01-07,USDA_GULF_VESSEL,58.48
2009-01-14,USDA_GULF_VESSEL,68.65
2009-01-21,USDA_GULF_VESSEL,63.56
2009-01-28,USDA_GULF_VESSEL,67.38
2009-02-04,USDA_GULF_VESSEL,76.28
2009-02-11,USDA_GULF_VESSEL,97.89
2009-02-18,USDA_GULF_VESSEL,101.7
2009-02-25,USDA_GULF_VESSEL,99.16
2009-03-04,USDA_GULF_VESSEL,100.43
