price_date,commodity,origin_id,price_usd_per_tonne
2026-01-12,coal_newcastle,1,115.5
2026-01-12,wheat_gulf,3,210.4
2026-01-12,corn_gulf,3,215.9
2026-01-13,coal_newcastle,1,112.7
2026-01-13,wheat_gulf,3,202.6
2026-01-13,corn_gulf,3,214.7
2026-01-14,coal_newcastle,1,114.6
2026-01-14,wheat_gulf,3,207.3
2026-01-14,corn_gulf,3,211.3
2026-01-15,coal_newcastle,1,113.6
2026-01-15,wheat_gulf,3,214.4
2026-01-15,corn_gulf,3,211.0
2026-01-16,coal_newcastle,1,111.0
2026-01-16,wheat_gulf,3,215.2
2026-01-16,corn_gulf,3,217.8
2026-01-19,coal_newcastle,1,108.0
2026-01-19,wheat_gulf,3,223.3
2026-01-19,corn_gulf,3,217.4
2026-01-20,coal_newcastle,1,105.5
2026-01-20,wheat_gulf,3,225.6
2026-01-20,corn_gulf,3,213.3
2026-01-21,coal_newcastle,1,104.3
2026-01-21,wheat_gulf,3,230.9
2026-01-21,corn_gulf,3,211.3
2026-01-22,coal_newcastle,1,106.2
2026-01-22,wheat_gulf,3,228.4
2026-01-22,corn_gulf,3,213.3
2026-01-23,coal_newcastle,1,112.4
2026-01-23,wheat_gulf,3,238.3
2026-01-23,corn_gulf,3,215.2
2026-01-26,coal_newcastle,1,112.6
2026-01-26,wheat_gulf,3,233.8
2026-01-26,corn_gulf,3,225.2
2026-01-27,coal_newcastle,1,111.0
2026-01-27,wheat_gulf,3,235.2
2026-01-27,corn_gulf,3,230.0
2026-01-28,coal_newcastle,1,109.5
2026-01-28,wheat_gulf,3,238.5
2026-01-28,corn_gulf,3,231.4
2026-01-29,coal_newcastle,1,110.8
2026-01-29,wheat_gulf,3,231.3
2026-01-29,corn_gulf,3,225.7
2026-01-30,coal_newcastle,1,112.2
2026-01-30,wheat_gulf,3,236.1
2026-01-30,corn_gulf,3,229.9
2026-02-02,coal_newcastle,1,114.3
2026-02-02,wheat_gulf,3,246.7
2026-02-02,corn_gulf,3,223.8
2026-02-03,coal_newcastle,1,111.4
2026-02-03,wheat_gulf,3,241.2
2026-02-03,corn_gulf,3,220.5
2026-02-04,coal_newcastle,1,111.4
2026-02-04,wheat_gulf,3,243.3
2026-02-04,corn_gulf,3,218.1
2026-02-05,coal_newcastle,1,111.1
2026-02-05,wheat_gulf,3,241.9
2026-02-05,corn_gulf,3,218.0
2026-02-06,coal_newcastle,1,111.5
2026-02-06,wheat_gulf,3,234.2
2026-02-06,corn_gulf,3,223.6
2026-02-09,coal_newcastle,1,106.0
2026-02-09,wheat_gulf,3,237.3
2026-02-09,corn_gulf,3,224.8
2026-02-10,coal_newcastle,1,104.5
2026-02-10,wheat_gulf,3,236.4
2026-02-10,corn_gulf,3,227.6
2026-02-11,coal_newcastle,1,107.1
2026-02-11,wheat_gulf,3,229.4
2026-02-11,corn_gulf,3,227.6
2026-02-12,coal_newcastle,1,105.4
2026-02-12,wheat_gulf,3,231.4
2026-02-12,corn_gulf,3,230.7
2026-02-13,coal_newcastle,1,104.7
2026-02-13,wheat_gulf,3,236.6
2026-02-13,corn_gulf,3,235.1
2026-02-16,coal_newcastle,1,102.4
2026-02-16,wheat_gulf,3,228.4
2026-02-16,corn_gulf,3,233.5
2026-02-17,coal_newcastle,1,106.3
2026-02-17,wheat_gulf,3,227.5
2026-02-17,corn_gulf,3,233.0
2026-02-18,coal_newcastle,1,104.4
2026-02-18,wheat_gulf,3,232.5
2026-02-18,corn_gulf,3,230.3
2026-02-19,coal_newcastle,1,105.7
2026-02-19,wheat_gulf,3,236.9
2026-02-19,corn_gulf,3,227.1
2026-02-20,coal_newcastle,1,103.2
2026-02-20,wheat_gulf,3,238.1
2026-02-20,corn_gulf,3,224.0
2026-02-23,coal_newcastle,1,99.7
2026-02-23,wheat_gulf,3,239.0
2026-02-23,corn_gulf,3,228.9
2026-02-24,coal_newcastle,1,98.5
2026-02-24,wheat_gulf,3,231.3
2026-02-24,corn_gulf,3,227.2
2026-02-25,coal_newcastle,1,98.8
2026-02-25,wheat_gulf,3,226.3
2026-02-25,corn_gulf,3,227.8
2026-02-26,coal_newcastle,1,92.6
2026-02-26,wheat_gulf,3,222.7
2026-02-26,corn_gulf,3,225.0
2026-02-27,coal_newcastle,1,93.7
2026-02-27,wheat_gulf,3,226.7
2026-02-27,corn_gulf,3,227.2
2026-03-02,coal_newcastle,1,93.6
2026-03-02,wheat_gulf,3,221.4
2026-03-02,corn_gulf,3,226.1
2026-03-03,coal_newcastle,1,97.6
2026-03-03,wheat_gulf,3,223.0
2026-03-03,corn_gulf,3,225.4
2026-03-04,coal_newcastle,1,99.0
2026-03-04,wheat_gulf,3,224.3
2026-03-04,corn_gulf,3,227.4
2026-03-05,coal_newcastle,1,94.8
2026-03-05,wheat_gulf,3,225.7
2026-03-05,corn_gulf,3,224.0
2026-03-06,coal_newcastle,1,91.4
2026-03-06,wheat_gulf,3,230.0
2026-03-06,corn_gulf,3,224.0
2026-03-09,coal_newcastle,1,101.5
2026-03-09,wheat_gulf,3,233.6
2026-03-09,corn_gulf,3,221.5
2026-03-10,coal_newcastle,1,100.9
2026-03-10,wheat_gulf,3,235.7
2026-03-10,corn_gulf,3,222.2
2026-03-11,coal_newcastle,1,102.9
2026-03-11,wheat_gulf,3,239.5
2026-03-11,corn_gulf,3,217.1
2026-03-12,coal_newcastle,1,104.8
2026-03-12,wheat_gulf,3,233.8
2026-03-12,corn_gulf,3,215.9
2026-03-13,coal_newcastle,1,107.1
2026-03-13,wheat_gulf,3,232.2
2026-03-13,corn_gulf,3,216.2
2026-03-16,coal_newcastle,1,105.5
2026-03-16,wheat_gulf,3,239.1
2026-03-16,corn_gulf,3,228.4
2026-03-17,coal_newcastle,1,110.2
2026-03-17,wheat_gulf,3,240.4
2026-03-17,corn_gulf,3,226.3
2026-03-18,coal_newcastle,1,107.1
2026-03-18,wheat_gulf,3,236.4
2026-03-18,corn_gulf,3,224.1
2026-03-19,coal_newcastle,1,106.1
2026-03-19,wheat_gulf,3,239.9
2026-03-19,corn_gulf,3,230.9
2026-03-20,coal_newcastle,1,106.7
2026-03-20,wheat_gulf,3,243.7
2026-03-20,corn_gulf,3,238.4
2026-03-23,coal_newcastle,1,109.9
2026-03-23,wheat_gulf,3,252.3
2026-03-23,corn_gulf,3,245.3
2026-03-24,coal_newcastle,1,108.3
2026-03-24,wheat_gulf,3,254.7
2026-03-24,corn_gulf,3,247.3
2026-03-25,coal_newcastle,1,107.1
2026-03-25,wheat_gulf,3,256.5
2026-03-25,corn_gulf,3,249.7
2026-03-26,coal_newcastle,1,108.0
2026-03-26,wheat_gulf,3,257.2
2026-03-26,corn_gulf,3,255.8
2026-03-27,coal_newcastle,1,106.9
2026-03-27,wheat_gulf,3,252.5
2026-03-27,corn_gulf,3,253.6
2026-03-30,coal_newcastle,1,107.6
2026-03-30,wheat_gulf,3,256.5
2026-03-30,corn_gulf,3,257.6
2026-03-31,coal_newcastle,1,107.8
2026-03-31,wheat_gulf,3,255.0
2026-03-31,corn_gulf,3,257.3
2026-04-01,coal_newcastle,1,106.3
2026-04-01,wheat_gulf,3,251.2
2026-04-01,corn_gulf,3,262.7
2026-04-02,coal_newcastle,1,107.7
2026-04-02,wheat_gulf,3,248.4
2026-04-02,corn_gulf,3,258.0
2026-04-03,coal_newcastle,1,108.3
2026-04-03,wheat_gulf,3,250.4
2026-04-03,corn_gulf,3,254.1
2026-04-06,coal_newcastle,1,114.1
2026-04-06,wheat_gulf,3,242.1
2026-04-06,corn_gulf,3,258.1
2026-04-07,coal_newcastle,1,114.4
2026-04-07,wheat_gulf,3,245.1
2026-04-07,corn_gulf,3,247.4
2026-04-08,coal_newcastle,1,116.0
2026-04-08,wheat_gulf,3,238.2
2026-04-08,corn_gulf,3,243.1
2026-04-09,coal_newcastle,1,116.6
2026-04-09,wheat_gulf,3,241.5
2026-04-09,corn_gulf,3,243.4
2026-04-10,coal_newcastle,1,115.3
2026-04-10,wheat_gulf,3,244.5
2026-04-10,corn_gulf,3,241.4
2026-04-13,coal_newcastle,1,108.6
2026-04-13,wheat_gulf,3,236.0
2026-04-13,corn_gulf,3,242.7
2026-04-14,coal_newcastle,1,109.6
2026-04-14,wheat_gulf,3,240.7
2026-04-14,corn_gulf,3,245.0
2026-04-15,coal_newcastle,1,107.5
2026-04-15,wheat_gulf,3,242.8
2026-04-15,corn_gulf,3,246.5
2026-04-16,coal_newcastle,1,107.6
2026-04-16,wheat_gulf,3,247.3
2026-04-16,corn_gulf,3,250.4
2026-04-17,coal_newcastle,1,107.3
2026-04-17,wheat_gulf,3,239.9
2026-04-17,corn_gulf,3,257.5
2026-04-20,coal_newcastle,1,113.0
2026-04-20,wheat_gulf,3,241.7
2026-04-20,corn_gulf,3,255.3
2026-04-21,coal_newcastle,1,107.9
2026-04-21,wheat_gulf,3,239.3
2026-04-21,corn_gulf,3,255.7
2026-04-22,coal_newcastle,1,108.3
2026-04-22,wheat_gulf,3,236.9
2026-04-22,corn_gulf,3,255.6
2026-04-23,coal_newcastle,1,108.7
2026-04-23,wheat_gulf,3,239.3
2026-04-23,corn_gulf,3,249.4
2026-04-24,coal_newcastle,1,108.5
2026-04-24,wheat_gulf,3,236.3
2026-04-24,corn_gulf,3,257.6
2026-04-27,coal_newcastle,1,106.0
2026-04-27,wheat_gulf,3,228.5
2026-04-27,corn_gulf,3,262.9
2026-04-28,coal_newcastle,1,101.0
2026-04-28,wheat_gulf,3,231.6
2026-04-28,corn_gulf,3,261.5
2026-04-29,coal_newcastle,1,97.8
2026-04-29,wheat_gulf,3,230.2
2026-04-29,corn_gulf,3,258.5
2026-04-30,coal_newcastle,1,96.6
2026-04-30,wheat_gulf,3,232.7
2026-04-30,corn_gulf,3,258.6
2026-05-01,coal_newcastle,1,100.1
2026-05-01,wheat_gulf,3,232.0
2026-05-01,corn_gulf,3,256.6
2026-05-04,coal_newcastle,1,104.8
2026-05-04,wheat_gulf,3,229.8
2026-05-04,corn_gulf,3,243.2
2026-05-05,coal_newcastle,1,104.8
2026-05-05,wheat_gulf,3,233.6
2026-05-05,corn_gulf,3,246.4
2026-05-06,coal_newcastle,1,100.2
2026-05-06,wheat_gulf,3,234.4
2026-05-06,corn_gulf,3,245.6
2026-05-07,coal_newcastle,1,96.1
2026-05-07,wheat_gulf,3,235.6
2026-05-07,corn_gulf,3,244.6
2026-05-08,coal_newcastle,1,97.1
2026-05-08,wheat_gulf,3,240.9
2026-05-08,corn_gulf,3,246.3
2026-05-11,coal_newcastle,1,93.3
2026-05-11,wheat_gulf,3,233.9
2026-05-11,corn_gulf,3,251.7
2026-05-12,coal_newcastle,1,93.1
2026-05-12,wheat_gulf,3,233.5
2026-05-12,corn_gulf,3,251.7
2026-05-13,coal_newcastle,1,93.3
2026-05-13,wheat_gulf,3,235.6
2026-05-13,corn_gulf,3,252.0
2026-05-14,coal_newcastle,1,92.1
2026-05-14,wheat_gulf,3,234.1
2026-05-14,corn_gulf,3,251.6
2026-05-15,coal_newcastle,1,89.6
2026-05-15,wheat_gulf,3,236.3
2026-05-15,corn_gulf,3,241.2
2026-05-18,coal_newcastle,1,96.2
2026-05-18,wheat_gulf,3,241.7
2026-05-18,corn_gulf,3,244.5
2026-05-19,coal_newcastle,1,98.6
2026-05-19,wheat_gulf,3,236.7
2026-05-19,corn_gulf,3,243.1
2026-05-20,coal_newcastle,1,97.2
2026-05-20,wheat_gulf,3,232.7
2026-05-20,corn_gulf,3,241.0
2026-05-21,coal_newcastle,1,98.5
2026-05-21,wheat_gulf,3,229.4
2026-05-21,corn_gulf,3,236.9
2026-05-22,coal_newcastle,1,100.1
2026-05-22,wheat_gulf,3,224.8
2026-05-22,corn_gulf,3,237.1
2026-05-25,coal_newcastle,1,100.1
2026-05-25,wheat_gulf,3,234.9
2026-05-25,corn_gulf,3,239.9
2026-05-26,coal_newcastle,1,101.2
2026-05-26,wheat_gulf,3,238.4
2026-05-26,corn_gulf,3,235.6
2026-05-27,coal_newcastle,1,103.8
2026-05-27,wheat_gulf,3,235.1
2026-05-27,corn_gulf,3,239.0
2026-05-28,coal_newcastle,1,105.1
2026-05-28,wheat_gulf,3,238.8
2026-05-28,corn_gulf,3,242.1
2026-05-29,coal_newcastle,1,110.1
2026-05-29,wheat_gulf,3,246.3
2026-05-29,corn_gulf,3,243.7
2026-06-01,coal_newcastle,1,111.0
2026-06-01,wheat_gulf,3,252.5
2026-06-01,corn_gulf,3,248.9
2026-06-02,coal_newcastle,1,111.2
2026-06-02,wheat_gulf,3,257.2
2026-06-02,corn_gulf,3,252.0
2026-06-03,coal_newcastle,1,113.2
2026-06-03,wheat_gulf,3,256.2
2026-06-03,corn_gulf,3,252.3
2026-06-04,coal_newcastle,1,108.2
2026-06-04,wheat_gulf,3,255.3
2026-06-04,corn_gulf,3,250.2
2026-06-05,coal_newcastle,1,111.3
2026-06-05,wheat_gulf,3,263.7
2026-06-05,corn_gulf,3,252.4
2026-06-08,coal_newcastle,1,111.5
2026-06-08,wheat_gulf,3,275.3
2026-06-08,corn_gulf,3,234.1
2026-06-09,coal_newcastle,1,105.4
2026-06-09,wheat_gulf,3,273.0
2026-06-09,corn_gulf,3,233.7
2026-06-10,coal_newcastle,1,107.6
2026-06-10,wheat_gulf,3,276.5
2026-06-10,corn_gulf,3,227.9
2026-06-11,coal_newcastle,1,104.0
2026-06-11,wheat_gulf,3,273.8
2026-06-11,corn_gulf,3,232.5
2026-06-12,coal_newcastle,1,100.2
2026-06-12,wheat_gulf,3,278.2
2026-06-12,corn_gulf,3,238.0
2026-06-15,coal_newcastle,1,114.7
2026-06-15,wheat_gulf,3,268.7
2026-06-15,corn_gulf,3,230.6
2026-06-16,coal_newcastle,1,111.9
2026-06-16,wheat_gulf,3,263.7
2026-06-16,corn_gulf,3,229.2
2026-06-17,coal_newcastle,1,110.2
2026-06-17,wheat_gulf,3,271.5
2026-06-17,corn_gulf,3,229.9
2026-06-18,coal_newcastle,1,111.7
2026-06-18,wheat_gulf,3,269.5
2026-06-18,corn_gulf,3,232.6
2026-06-19,coal_newcastle,1,107.5
2026-06-19,wheat_gulf,3,268.3
2026-06-19,corn_gulf,3,234.0
2026-06-22,coal_newcastle,1,109.0
2026-06-22,wheat_gulf,3,266.2
2026-06-22,corn_gulf,3,240.4
2026-06-23,coal_newcastle,1,113.2
2026-06-23,wheat_gulf,3,268.4
2026-06-23,corn_gulf,3,244.3
2026-06-24,coal_newcastle,1,108.7
2026-06-24,wheat_gulf,3,268.4
2026-06-24,corn_gulf,3,240.1
2026-06-25,coal_newcastle,1,108.1
2026-06-25,wheat_gulf,3,265.7
2026-06-25,corn_gulf,3,239.7
2026-06-26,coal_newcastle,1,108.0
2026-06-26,wheat_gulf,3,267.5
2026-06-26,corn_gulf,3,239.5
2026-06-29,coal_newcastle,1,104.0
2026-06-29,wheat_gulf,3,262.5
2026-06-29,corn_gulf,3,236.8
2026-06-30,coal_newcastle,1,102.8
2026-06-30,wheat_gulf,3,257.6
2026-06-30,corn_gulf,3,239.8
2026-07-01,coal_newcastle,1,102.3
2026-07-01,wheat_gulf,3,267.1
2026-07-01,corn_gulf,3,242.6
2026-07-02,coal_newcastle,1,98.8
2026-07-02,wheat_gulf,3,259.8
2026-07-02,corn_gulf,3,242.1
2026-07-03,coal_newcastle,1,102.8
2026-07-03,wheat_gulf,3,251.4
2026-07-03,corn_gulf,3,235.9
2026-07-06,coal_newcastle,1,105.5
2026-07-06,wheat_gulf,3,256.4
2026-07-06,corn_gulf,3,236.7
2026-07-07,coal_newcastle,1,103.4
2026-07-07,wheat_gulf,3,259.2
2026-07-07,corn_gulf,3,235.7
2026-07-08,coal_newcastle,1,103.1
2026-07-08,wheat_gulf,3,254.4
2026-07-08,corn_gulf,3,235.7
2026-07-09,coal_newcastle,1,108.5
2026-07-09,wheat_gulf,3,256.7
2026-07-09,corn_gulf,3,235.7
2026-07-10,coal_newcastle,1,111.1
2026-07-10,wheat_gulf,3,260.5
2026-07-10,corn_gulf,3,229.4
2026-07-13,coal_newcastle,1,112.3
2026-07-13,wheat_gulf,3,264.0
2026-07-13,corn_gulf,3,238.5
2026-07-14,coal_newcastle,1,111.6
2026-07-14,wheat_gulf,3,268.1
2026-07-14,corn_gulf,3,233.5
2026-07-15,coal_newcastle,1,111.4
2026-07-15,wheat_gulf,3,267.3
2026-07-15,corn_gulf,3,232.1
2026-07-16,coal_newcastle,1,108.7
2026-07-16,wheat_gulf,3,270.4
2026-07-16,corn_gulf,3,229.5
2026-07-17,coal_newcastle,1,107.3
2026-07-17,wheat_gulf,3,264.2
2026-07-17,corn_gulf,3,229.6
2026-07-20,coal_newcastle,1,107.1
2026-07-20,wheat_gulf,3,256.4
2026-07-20,corn_gulf,3,227.7
2026-07-21,coal_newcastle,1,107.6
2026-07-21,wheat_gulf,3,251.8
2026-07-21,corn_gulf,3,230.2
2026-07-22,coal_newcastle,1,108.3
2026-07-22,wheat_gulf,3,253.9
2026-07-22,corn_gulf,3,222.6
2026-07-23,coal_newcastle,1,108.0
2026-07-23,wheat_gulf,3,249.5
2026-07-23,corn_gulf,3,230.0
2026-07-24,coal_newcastle,1,110.0
2026-07-24,wheat_gulf,3,248.9
2026-07-24,corn_gulf,3,232.7
2026-07-27,coal_newcastle,1,111.7
2026-07-27,wheat_gulf,3,239.8
2026-07-27,corn_gulf,3,221.4
2026-07-28,coal_newcastle,1,109.6
2026-07-28,wheat_gulf,3,240.5
2026-07-28,corn_gulf,3,219.5
2026-07-29,coal_newcastle,1,115.3
2026-07-29,wheat_gulf,3,238.6
2026-07-29,corn_gulf,3,215.1
2026-07-30,coal_newcastle,1,116.8
2026-07-30,wheat_gulf,3,239.3
2026-07-30,corn_gulf,3,214.3
2026-07-31,coal_newcastle,1,111.2
2026-07-31,wheat_gulf,3,235.5
2026-07-31,corn_gulf,3,213.1
2026-08-03,coal_newcastle,1,105.8
2026-08-03,wheat_gulf,3,222.1
2026-08-03,corn_gulf,3,210.7
2026-08-04,coal_newcastle,1,105.1
2026-08-04,wheat_gulf,3,229.3
2026-08-04,corn_gulf,3,215.0
2026-08-05,coal_newcastle,1,104.2
2026-08-05,wheat_gulf,3,225.0
2026-08-05,corn_gulf,3,213.4
2026-08-06,coal_newcastle,1,106.9
2026-08-06,wheat_gulf,3,227.5
2026-08-06,corn_gulf,3,214.3
2026-08-07,coal_newcastle,1,108.2
2026-08-07,wheat_gulf,3,225.9
2026-08-07,corn_gulf,3,209.0
2026-08-10,coal_newcastle,1,106.7
2026-08-10,wheat_gulf,3,222.6
2026-08-10,corn_gulf,3,208.8
2026-08-11,coal_newcastle,1,104.3
2026-08-11,wheat_gulf,3,230.3
2026-08-11,corn_gulf,3,207.6
2026-08-12,coal_newcastle,1,104.7
2026-08-12,wheat_gulf,3,232.5
2026-08-12,corn_gulf,3,212.5
2026-08-13,coal_newcastle,1,105.1
2026-08-13,wheat_gulf,3,232.2
2026-08-13,corn_gulf,3,208.0
2026-08-14,coal_newcastle,1,108.1
2026-08-14,wheat_gulf,3,225.6
2026-08-14,corn_gulf,3,216.9
2026-08-17,coal_newcastle,1,104.6
2026-08-17,wheat_gulf,3,233.7
2026-08-17,corn_gulf,3,203.3
2026-08-18,coal_newcastle,1,101.7
2026-08-18,wheat_gulf,3,227.1
2026-08-18,corn_gulf,3,204.5
2026-08-19,coal_newcastle,1,101.5
2026-08-19,wheat_gulf,3,225.2
2026-08-19,corn_gulf,3,209.0
2026-08-20,coal_newcastle,1,103.3
2026-08-20,wheat_gulf,3,221.8
2026-08-20,corn_gulf,3,210.0
2026-08-21,coal_newcastle,1,103.0
2026-08-21,wheat_gulf,3,219.6
2026-08-21,corn_gulf,3,206.3
